type,Latitude,Longitude,country,Country,,Type
volcano,42.17,2.53,Spain,Spain,,Volcano
volcano,28.271,-16.641,Spain,Spain,,Volcano
tsunami,8.567,81.233,SRI LANKA,Sri Lanka,,Tsunami
tsunami,4.9,31.7,SUDAN,Sudan,,Tsunami
volcano,18.33,32.75,Sudan,Sudan,,Volcano
volcano,14.57,25.85,Sudan,Sudan,,Volcano
volcano,12.95,24.27,Sudan,Sudan,,Volcano
volcano,15.32,26.47,Sudan,Sudan,,Volcano
tsunami,62.36600000000001,17.333,SWEDEN,Sweden,,Tsunami
tsunami,59.4,13.5,SWEDEN,Sweden,,Tsunami
tsunami,46.73,7.97,SWITZERLAND,Switzerland,,Tsunami
tsunami,46.8,8.5,SWITZERLAND,Switzerland,,Tsunami
tsunami,46.33,6.97,SWITZERLAND,Switzerland,,Tsunami
tsunami,35.683,35.8,SYRIA,Syria,,Tsunami
tsunami,33.5,36,SYRIA,Syria,,Tsunami
tsunami,32,35.5,SYRIA,Syria,,Tsunami
tsunami,33,35,SYRIA,Syria,,Tsunami
tsunami,35.683,35.8,SYRIA,Syria,,Tsunami
tsunami,35,37,SYRIA,Syria,,Tsunami
earthquake,23.784,121.759,TAIWAN,Taiwan,,Earthquake
earthquake,24.3858,121.917,TAIWAN,Taiwan,,Earthquake
earthquake,24.191,121.899,TAIWAN,Taiwan,,Earthquake
earthquake,23.7143,121.588,TAIWAN,Taiwan,,Earthquake
earthquake,23.7257,121.581,TAIWAN,Taiwan,,Earthquake
earthquake,24.2257,121.706,TAIWAN,Taiwan,,Earthquake
earthquake,24.1449,121.674,TAIWAN,Taiwan,,Earthquake
earthquake,23.8026,121.676,TAIWAN,Taiwan,,Earthquake
earthquake,23.808,121.634,TAIWAN,Taiwan,,Earthquake
earthquake,23.698,121.574,TAIWAN,Taiwan,,Earthquake
earthquake,23.6512,121.606,TAIWAN,Taiwan,,Earthquake
earthquake,23.8672,121.538,TAIWAN,Taiwan,,Earthquake
earthquake,23.7241,121.641,TAIWAN,Taiwan,,Earthquake
earthquake,23.7288,121.562,TAIWAN,Taiwan,,Earthquake
earthquake,23.7158,121.63,TAIWAN,Taiwan,,Earthquake
earthquake,23.7229,121.638,TAIWAN,Taiwan,,Earthquake
earthquake,24.1954,121.932,TAIWAN,Taiwan,,Earthquake
earthquake,23.7873,121.784,TAIWAN,Taiwan,,Earthquake
earthquake,23.8555,121.803,TAIWAN,Taiwan,,Earthquake
earthquake,24.1465,121.743,TAIWAN,Taiwan,,Earthquake
earthquake,23.9598,121.595,TAIWAN,Taiwan,,Earthquake
earthquake,24.1609,121.71,TAIWAN,Taiwan,,Earthquake
earthquake,24.0651,121.673,TAIWAN,Taiwan,,Earthquake
earthquake,23.819,121.562,TAIWAN,Taiwan,,Earthquake
earthquake,24.3858,121.917,TAIWAN,Taiwan,,Earthquake
earthquake,24.191,121.899,TAIWAN,Taiwan,,Earthquake
earthquake,24.1954,121.932,TAIWAN,Taiwan,,Earthquake
earthquake,24.3858,121.917,TAIWAN,Taiwan,,Earthquake
earthquake,24.191,121.899,TAIWAN,Taiwan,,Earthquake
earthquake,24.1954,121.932,TAIWAN,Taiwan,,Earthquake
earthquake,23.784,121.759,TAIWAN,Taiwan,,Earthquake
earthquake,24.3858,121.917,TAIWAN,Taiwan,,Earthquake
earthquake,24.191,121.899,TAIWAN,Taiwan,,Earthquake
earthquake,23.7143,121.588,TAIWAN,Taiwan,,Earthquake
earthquake,23.7257,121.581,TAIWAN,Taiwan,,Earthquake
earthquake,24.2257,121.706,TAIWAN,Taiwan,,Earthquake
earthquake,24.1449,121.674,TAIWAN,Taiwan,,Earthquake
earthquake,23.8026,121.676,TAIWAN,Taiwan,,Earthquake
earthquake,23.808,121.634,TAIWAN,Taiwan,,Earthquake
earthquake,23.698,121.574,TAIWAN,Taiwan,,Earthquake
earthquake,23.6512,121.606,TAIWAN,Taiwan,,Earthquake
earthquake,23.8672,121.538,TAIWAN,Taiwan,,Earthquake
earthquake,23.7241,121.641,TAIWAN,Taiwan,,Earthquake
earthquake,23.7288,121.562,TAIWAN,Taiwan,,Earthquake
earthquake,23.7158,121.63,TAIWAN,Taiwan,,Earthquake
earthquake,23.7229,121.638,TAIWAN,Taiwan,,Earthquake
earthquake,24.1954,121.932,TAIWAN,Taiwan,,Earthquake
earthquake,23.7873,121.784,TAIWAN,Taiwan,,Earthquake
earthquake,23.8555,121.803,TAIWAN,Taiwan,,Earthquake
earthquake,24.1465,121.743,TAIWAN,Taiwan,,Earthquake
earthquake,23.9598,121.595,TAIWAN,Taiwan,,Earthquake
earthquake,24.1609,121.71,TAIWAN,Taiwan,,Earthquake
earthquake,24.0651,121.673,TAIWAN,Taiwan,,Earthquake
earthquake,23.819,121.562,TAIWAN,Taiwan,,Earthquake
earthquake,21.895,121.583,TAIWAN,Taiwan,,Earthquake
tsunami,23,120.1,TAIWAN,Taiwan,,Tsunami
tsunami,24,121.83,TAIWAN,Taiwan,,Tsunami
tsunami,25.34,121.91,TAIWAN,Taiwan,,Tsunami
tsunami,24.5,120.5,TAIWAN,Taiwan,,Tsunami
tsunami,24.5,120.5,TAIWAN,Taiwan,,Tsunami
tsunami,23.2,121.6,TAIWAN,Taiwan,,Tsunami
tsunami,24.5,122,TAIWAN,Taiwan,,Tsunami
tsunami,24.1,122.6,TAIWAN,Taiwan,,Tsunami
tsunami,24.4,122.1,TAIWAN,Taiwan,,Tsunami
tsunami,23.721999999999998,121.62700000000001,TAIWAN,Taiwan,,Tsunami
tsunami,23.954,122.734,TAIWAN,Taiwan,,Tsunami
tsunami,22.305999999999997,125.30799999999999,TAIWAN,Taiwan,,Tsunami
tsunami,22.281999999999996,121.512,TAIWAN,Taiwan,,Tsunami
tsunami,24.279,122.179,TAIWAN,Taiwan,,Tsunami
tsunami,22.5,122.3,TAIWAN,Taiwan,,Tsunami
tsunami,23.8,121.7,TAIWAN,Taiwan,,Tsunami
tsunami,23.901,121.574,TAIWAN,Taiwan,,Tsunami
tsunami,23.6,120.5,TAIWAN,Taiwan,,Tsunami
tsunami,23,120.2,TAIWAN,Taiwan,,Tsunami
tsunami,23.959,122.448,TAIWAN,Taiwan,,Tsunami
tsunami,25,121.5,TAIWAN,Taiwan,,Tsunami
tsunami,21.898000000000003,121.49799999999999,TAIWAN,Taiwan,,Tsunami
tsunami,24,121,TAIWAN,Taiwan,,Tsunami
volcano,25.178,121.553,Taiwan,Taiwan,,Volcano
earthquake,-5.4123,34.9183,TANZANIA,Tanzania,,Earthquake
volcano,-4.889,31.933,Tanzania,Tanzania,,Volcano
volcano,-9.229,33.792,Tanzania,Tanzania,,Volcano
volcano,-2.764,35.914,Tanzania,Tanzania,,Volcano
volcano,-3.25,36.75,Tanzania,Tanzania,,Volcano
volcano,-8.989,33.554,Tanzania,Tanzania,,Volcano
volcano,-9.135,33.668,Tanzania,Tanzania,,Volcano
tsunami,6.1,1.2,TOGO,Togo,,Tsunami
tsunami,6.9,0.6,TOGO,Togo,,Tsunami
tsunami,-19.5,-173.5,TONGA,Tonga,,Tsunami
tsunami,-21.167,-175.167,TONGA,Tonga,,Tsunami
tsunami,-21.38,-175.65,TONGA,Tonga,,Tsunami
tsunami,-18.352,-172.515,TONGA,Tonga,,Tsunami
tsunami,-19.6,-176.6,TONGA,Tonga,,Tsunami
tsunami,-24.8,-176.6,TONGA,Tonga,,Tsunami
tsunami,-19.83,-174.36,TONGA,Tonga,,Tsunami
tsunami,-21,-174,TONGA,Tonga,,Tsunami
tsunami,-22.1,-176.77,TONGA,Tonga,,Tsunami
tsunami,-17.94,-172.225,TONGA,Tonga,,Tsunami
tsunami,-25.856,-175.406,TONGA,Tonga,,Tsunami
tsunami,-24.133,-175.864,TONGA,Tonga,,Tsunami
tsunami,-22.878,-175.9,TONGA,Tonga,,Tsunami
tsunami,-20.187,-174.123,TONGA,Tonga,,Tsunami
tsunami,-23.046,-174.659,TONGA,Tonga,,Tsunami
tsunami,-19.75,-175.07,TONGA,Tonga,,Tsunami
volcano,-15.6,-175.63,Tonga,Tonga,,Volcano
volcano,-15.37,-174.23,Tonga,Tonga,,Volcano
volcano,-19.75,-175.07,Tonga,Tonga,,Volcano
volcano,-15.1,-173.75,Tonga,Tonga,,Volcano
tsunami,37.3,9.9,TUNISIA,Tunisia,,Tsunami
tsunami,36.08,36.25,TURKEY,Turkey,,Tsunami
tsunami,39.96,26.24,TURKEY,Turkey,,Tsunami
tsunami,41.04,28.98,TURKEY,Turkey,,Tsunami
tsunami,38.4,27.1,TURKEY,Turkey,,Tsunami
tsunami,38.4,27.3,TURKEY,Turkey,,Tsunami
tsunami,40.9,28.9,TURKEY,Turkey,,Tsunami
tsunami,41.04,28.98,TURKEY,Turkey,,Tsunami
tsunami,36.95,35.6,TURKEY,Turkey,,Tsunami
tsunami,40.9,28.5,TURKEY,Turkey,,Tsunami
tsunami,38.4,26.9,TURKEY,Turkey,,Tsunami
tsunami,38.4,27.1,TURKEY,Turkey,,Tsunami
tsunami,40.8,28.1,TURKEY,Turkey,,Tsunami
tsunami,40.7,29.3,TURKEY,Turkey,,Tsunami
tsunami,40.9,28.8,TURKEY,Turkey,,Tsunami
tsunami,40.8,29.9,TURKEY,Turkey,,Tsunami
tsunami,33.9,35.5,TURKEY,Turkey,,Tsunami
tsunami,36.6,30,TURKEY,Turkey,,Tsunami
tsunami,40.3,27.8,TURKEY,Turkey,,Tsunami
tsunami,41.1,24.3,TURKEY,Turkey,,Tsunami
tsunami,40.2,29,TURKEY,Turkey,,Tsunami
tsunami,35.5,28.7,TURKEY,Turkey,,Tsunami
tsunami,40.6,28.7,TURKEY,Turkey,,Tsunami
tsunami,36.7,28.5,TURKEY,Turkey,,Tsunami
tsunami,40.8,26.8,TURKEY,Turkey,,Tsunami
tsunami,40.77,29.9,TURKEY,Turkey,,Tsunami
tsunami,40.9,27.6,TURKEY,Turkey,,Tsunami
tsunami,39.77,39.533,TURKEY,Turkey,,Tsunami
tsunami,40.8,29.2,TURKEY,Turkey,,Tsunami
tsunami,41,29,TURKEY,Turkey,,Tsunami
tsunami,40.5,27.2,TURKEY,Turkey,,Tsunami
tsunami,40.8,20.9,TURKEY,Turkey,,Tsunami
tsunami,40.8,29,TURKEY,Turkey,,Tsunami
tsunami,40.76,29.97,TURKEY,Turkey,,Tsunami
tsunami,40.7,27.4,TURKEY,Turkey,,Tsunami
tsunami,40.77,29.92,TURKEY,Turkey,,Tsunami
tsunami,40.8,28.3,TURKEY,Turkey,,Tsunami
tsunami,36,36,TURKEY,Turkey,,Tsunami
tsunami,41.8,32.3,TURKEY,Turkey,,Tsunami
tsunami,40.8,29.2,TURKEY,Turkey,,Tsunami
tsunami,40.6,30,TURKEY,Turkey,,Tsunami
tsunami,40,26,TURKEY,Turkey,,Tsunami
tsunami,41,28.1,TURKEY,Turkey,,Tsunami
tsunami,41,28.6,TURKEY,Turkey,,Tsunami
tsunami,40.5,29.6,TURKEY,Turkey,,Tsunami
tsunami,36.2,36.1,TURKEY,Turkey,,Tsunami
tsunami,40.4,28.4,TURKEY,Turkey,,Tsunami
tsunami,40.75,29,TURKEY,Turkey,,Tsunami
tsunami,36.1,36.1,TURKEY,Turkey,,Tsunami
tsunami,36.929,27.414,TURKEY,Turkey,,Tsunami
volcano,38.537,34.621,Turkey,Turkey,,Volcano
volcano,39.7,44.3,Turkey,Turkey,,Volcano
volcano,38.531,35.447,Turkey,Turkey,,Volcano
volcano,38.13,34.17,Turkey,Turkey,,Volcano
volcano,37.667,33.6,Turkey,Turkey,,Volcano
volcano,38.58,28.52,Turkey,Turkey,,Volcano
volcano,38.654,42.229,Turkey,Turkey,,Volcano
volcano,39.356,43.874,Turkey,Turkey,,Volcano
earthquake,39.9972,35.9796,Turkiye,Turkiye,,Earthquake
earthquake,38.2787,38.2053,Turkiye,Turkiye,,Earthquake
earthquake,37.5831,35.9568,Turkiye,Turkiye,,Earthquake
earthquake,38.2787,38.2053,Turkiye,Turkiye,,Earthquake
earthquake,39.9972,35.9796,Turkiye,Turkiye,,Earthquake
earthquake,38.2787,38.2053,Turkiye,Turkiye,,Earthquake
earthquake,37.5831,35.9568,Turkiye,Turkiye,,Earthquake
volcano,-0.2,30.08,Uganda,Uganda,,Volcano
volcano,0.7,30.25,Uganda,Uganda,,Volcano
volcano,-0.08,29.92,Uganda,Uganda,,Volcano
tsunami,51.45,-2.583,UK,Uk,,Tsunami
tsunami,50.6,-2.466,UK,Uk,,Tsunami
tsunami,49.465,-2.585,UK,Uk,,Tsunami
tsunami,50.11600000000001,-5.483,UK,Uk,,Tsunami
tsunami,54.68,-1.21,UK,Uk,,Tsunami
tsunami,51.5,0.466,UK,Uk,,Tsunami
tsunami,51.5,0.1,UK,Uk,,Tsunami
tsunami,51.5,-0.08,UK,Uk,,Tsunami
tsunami,51.208,-4.122,UK,Uk,,Tsunami
tsunami,49.5,-2.5,UK,Uk,,Tsunami
tsunami,49.92,-6.32,UK,Uk,,Tsunami
tsunami,51.019,1.3090000000000002,UK,Uk,,Tsunami
tsunami,49.21,-2.131,UK,Uk,,Tsunami
tsunami,51.03,1.61,UK,Uk,,Tsunami
tsunami,54,1.067,UK,Uk,,Tsunami
tsunami,50.363,-4.142,UK,Uk,,Tsunami
tsunami,50.5,-3,UK,Uk,,Tsunami
tsunami,-6.852,72.11,UK,Uk,,Tsunami
tsunami,-15.95,-5.7,UK,Uk,,Tsunami
tsunami,-55.285,-31.877,UK,Uk,,Tsunami
tsunami,44.4,34.4,UKRAINE,Ukraine,,Tsunami
tsunami,44.9,35.5,UKRAINE,Ukraine,,Tsunami
tsunami,44.4,34.5,UKRAINE,Ukraine,,Tsunami
tsunami,44.75,35,UKRAINE,Ukraine,,Tsunami
tsunami,44,34,UKRAINE,Ukraine,,Tsunami
tsunami,44,33,UKRAINE,Ukraine,,Tsunami
tsunami,46.32,30.67,UKRAINE,Ukraine,,Tsunami
volcano,-7.95,-14.37,UK,Uk,,Volcano
volcano,-59.017,-26.533,UK,Uk,,Volcano
volcano,-57.08,-26.67,UK,Uk,,Volcano
volcano,-56.712,-27.176,UK,Uk,,Volcano
volcano,-58.445,-26.374,UK,Uk,,Volcano
volcano,-55.912,-28.167,UK,Uk,,Volcano
volcano,-57.8,-26.483,UK,Uk,,Volcano
volcano,16.72,-62.18,UK,Uk,,Volcano
volcano,-59.442,-27.225,UK,Uk,,Volcano
volcano,-37.092,-12.28,UK,Uk,,Volcano
volcano,-56.3,-27.57,UK,Uk,,Volcano
volcano,46.206,-121.49,USA,Usa,,Volcano
volcano,18.77,145.67,USA,Usa,,Volcano
volcano,20.42,145.03,USA,Usa,,Volcano
volcano,54.134,-165.986,USA,Usa,,Volcano
volcano,55.424,-163.149,USA,Usa,,Volcano
volcano,52.5,-171.252,USA,Usa,,Volcano
volcano,16.35,145.67,USA,Usa,,Volcano
volcano,56.88,-158.17,USA,Usa,,Volcano
volcano,19.671,145.406,USA,Usa,,Volcano
volcano,52.331,-174.139,USA,Usa,,Volcano
volcano,59.363,-153.43,USA,Usa,,Volcano
volcano,43.979,-121.688,USA,Usa,,Volcano
volcano,48.777,-121.813,USA,Usa,,Volcano
volcano,44.285,-121.841,USA,Usa,,Volcano
volcano,43.183,-114.352,USA,Usa,,Volcano
volcano,38.97,-112.5,USA,Usa,,Volcano
volcano,53.93,-168.03,USA,Usa,,Volcano
volcano,52.35,175.911,USA,Usa,,Volcano
volcano,33.78,-105.93,USA,Usa,,Volcano
volcano,57.135,-156.99,USA,Usa,,Volcano
volcano,43.241,-122.108,USA,Usa,,Volcano
volcano,38.97,-122.77,USA,Usa,,Volcano
volcano,42.93,-122.12,USA,Usa,,Volcano
volcano,43.42,-113.5,USA,Usa,,Volcano
volcano,43.57,-121.82,USA,Usa,,Volcano
volcano,43.512,-120.861,USA,Usa,,Volcano
volcano,43.1,-118.75,USA,Usa,,Volcano
volcano,15.93,145.67,USA,Usa,,Volcano
volcano,57.05,-135.75,USA,Usa,,Volcano
volcano,55.341,-162.073,USA,Usa,,Volcano
volcano,20.546,144.893,USA,Usa,,Volcano
volcano,54.65,-164.43,USA,Usa,,Volcano
volcano,55.067,-162.835,USA,Usa,,Volcano
volcano,48.112,-121.113,USA,Usa,,Volcano
volcano,36.358,-118.32,USA,Usa,,Volcano
volcano,20.708,-156.25,USA,Usa,,Volcano
volcano,43.5,-112.45,USA,Usa,,Volcano
volcano,45.374,-121.695,USA,Usa,,Volcano
volcano,19.692,-155.87,USA,Usa,,Volcano
volcano,60.032,-153.09,USA,Usa,,Volcano
volcano,65.517,-163.45,USA,Usa,,Volcano
volcano,45.93,-121.82,USA,Usa,,Volcano
volcano,44.674,-121.8,USA,Usa,,Volcano
volcano,43.147,-117.46,USA,Usa,,Volcano
volcano,51.923,-177.168,USA,Usa,,Volcano
volcano,58.28,-154.963,USA,Usa,,Volcano
volcano,19.421,-155.287,USA,Usa,,Volcano
volcano,52.381,-174.166,USA,Usa,,Volcano
volcano,40.492,-121.508,USA,Usa,,Volcano
volcano,53.891,-166.923,USA,Usa,,Volcano
volcano,37.631,-119.032,USA,Usa,,Volcano
volcano,37.58,-112.67,USA,Usa,,Volcano
volcano,58.172,-155.361,USA,Usa,,Volcano
volcano,19.82,-155.47,USA,Usa,,Volcano
volcano,19.475,-155.608,USA,Usa,,Volcano
volcano,41.611,-121.554,USA,Usa,,Volcano
volcano,51.944,-176.747,USA,Usa,,Volcano
volcano,38,-119.03,USA,Usa,,Volcano
volcano,37.804,-119.029,USA,Usa,,Volcano
volcano,43.722,-121.229,USA,Usa,,Volcano
volcano,21.485,144.043,USA,Usa,,Volcano
volcano,14.601,144.775,USA,Usa,,Volcano
volcano,-14.175,-169.618,USA,Usa,,Volcano
volcano,53.43,-168.13,USA,Usa,,Volcano
volcano,18.13,145.8,USA,Usa,,Volcano
volcano,55.417,-161.894,USA,Usa,,Volcano
volcano,46.853,-121.76,USA,Usa,,Volcano
volcano,53.157,-168.539,USA,Usa,,Volcano
volcano,34.25,-108.83,USA,Usa,,Volcano
volcano,33.197,-115.616,USA,Usa,,Volcano
volcano,35.347,-111.678,USA,Usa,,Volcano
volcano,44.38,-121.93,USA,Usa,,Volcano
volcano,52.315,-172.51,USA,Usa,,Volcano
volcano,51.93,179.58,USA,Usa,,Volcano
volcano,41.409,-122.193,USA,Usa,,Volcano
volcano,54.756,-163.97,USA,Usa,,Volcano
volcano,39.53,-118.87,USA,Usa,,Volcano
volcano,61.299,-152.251,USA,Usa,,Volcano
volcano,46.2,-122.18,USA,Usa,,Volcano
volcano,63.45,-162.12,USA,Usa,,Volcano
volcano,57.18,-170.3,USA,Usa,,Volcano
volcano,51.885,-178.146,USA,Usa,,Volcano
volcano,-14.23,-169.454,USA,Usa,,Volcano
volcano,44.133,-121.767,USA,Usa,,Volcano
volcano,55.25,-133.3,USA,Usa,,Volcano
volcano,58.236,-155.1,USA,Usa,,Volcano
volcano,-14.295,-170.7,USA,Usa,,Volcano
volcano,37.02,-117.45,USA,Usa,,Volcano
volcano,57.751,-156.368,USA,Usa,,Volcano
volcano,36.38,-113.13,USA,Usa,,Volcano
volcano,57.832,-156.51,USA,Usa,,Volcano
volcano,-14.215,-169.058,USA,Usa,,Volcano
volcano,42.88,-113.22,USA,Usa,,Volcano
volcano,45.88,-122.08,USA,Usa,,Volcano
volcano,54.516,-164.65,USA,Usa,,Volcano
volcano,62.006,-144.017,USA,Usa,,Volcano
volcano,44.43,-110.67,USA,Usa,,Volcano
volcano,52.643,-170.629,USA,Usa,,Volcano
volcano,34.8,-108,USA,Usa,,Volcano
tsunami,-34.917,-56.167,URUGUAY,Uruguay,,Tsunami
tsunami,-34.5,-57.9,URUGUAY,Uruguay,,Tsunami
tsunami,-34.917,-56.167,URUGUAY,Uruguay,,Tsunami
earthquake,32.3984,-102.044,USA,Usa,,Earthquake
earthquake,32.414,-102.057,USA,Usa,,Earthquake
earthquake,34.0678,-118.807,USA,Usa,,Earthquake
earthquake,31.647,-104.45,USA,Usa,,Earthquake
earthquake,31.6323,-104.473,USA,Usa,,Earthquake
earthquake,34.0637,-118.812,USA,Usa,,Earthquake
earthquake,34.0588,-118.799,USA,Usa,,Earthquake
earthquake,34.0682,-118.8,USA,Usa,,Earthquake
earthquake,34.0703,-118.808,USA,Usa,,Earthquake
earthquake,37.6127,-115.303,USA,Usa,,Earthquake
earthquake,31.641,-104.356,USA,Usa,,Earthquake
earthquake,31.586,-104.55,USA,Usa,,Earthquake
earthquake,31.663,-104.452,USA,Usa,,Earthquake
earthquake,31.6305,-104.466,USA,Usa,,Earthquake
earthquake,41.5833,-112.42,USA,Usa,,Earthquake
earthquake,34.0297,-117.586,USA,Usa,,Earthquake
earthquake,34.0227,-117.593,USA,Usa,,Earthquake
earthquake,38.7893,-122.734,USA,Usa,,Earthquake
earthquake,38.7765,-122.746,USA,Usa,,Earthquake
earthquake,38.6982,-119.598,USA,Usa,,Earthquake
earthquake,36.07,-120.167,USA,Usa,,Earthquake
earthquake,37.741,-117.142,USA,Usa,,Earthquake
earthquake,37.743,-117.134,USA,Usa,,Earthquake
earthquake,37.7769,-117.067,USA,Usa,,Earthquake
earthquake,37.432,-118.758,USA,Usa,,Earthquake
earthquake,37.4332,-118.469,USA,Usa,,Earthquake
earthquake,47.3504,-113.16,USA,Usa,,Earthquake
earthquake,31.608,-103.99,USA,Usa,,Earthquake
earthquake,31.6125,-103.986,USA,Usa,,Earthquake
earthquake,31.6465,-104.339,USA,Usa,,Earthquake
earthquake,31.663,-104.37,USA,Usa,,Earthquake
earthquake,31.663,-104.363,USA,Usa,,Earthquake
earthquake,33.6755,-116.723,USA,Usa,,Earthquake
earthquake,38.6738,-118.545,USA,Usa,,Earthquake
earthquake,38.6698,-118.546,USA,Usa,,Earthquake
earthquake,38.6825,-118.555,USA,Usa,,Earthquake
earthquake,38.6833,-118.548,USA,Usa,,Earthquake
earthquake,38.6669,-118.556,USA,Usa,,Earthquake
earthquake,38.6847,-118.564,USA,Usa,,Earthquake
earthquake,38.7101,-118.532,USA,Usa,,Earthquake
earthquake,38.6808,-118.55,USA,Usa,,Earthquake
earthquake,38.6871,-118.561,USA,Usa,,Earthquake
earthquake,31.656,-104.457,USA,Usa,,Earthquake
earthquake,31.6187,-104.443,USA,Usa,,Earthquake
earthquake,31.691,-101.701,USA,Usa,,Earthquake
earthquake,37.0675,-112.864,USA,Usa,,Earthquake
earthquake,33.6777,-117.391,USA,Usa,,Earthquake
earthquake,36.61,-115.727,USA,Usa,,Earthquake
earthquake,36.633,-115.709,USA,Usa,,Earthquake
earthquake,34.0843,-118.185,USA,Usa,,Earthquake
earthquake,35.9492,-117.679,USA,Usa,,Earthquake
earthquake,31.7045,-101.712,USA,Usa,,Earthquake
earthquake,31.704,-101.708,USA,Usa,,Earthquake
earthquake,35.1017,-119.071,USA,Usa,,Earthquake
earthquake,35.111,-119.117,USA,Usa,,Earthquake
earthquake,35.107,-119.119,USA,Usa,,Earthquake
earthquake,35.1037,-119.101,USA,Usa,,Earthquake
earthquake,35.0965,-119.109,USA,Usa,,Earthquake
earthquake,35.097,-119.116,USA,Usa,,Earthquake
earthquake,35.1085,-119.075,USA,Usa,,Earthquake
earthquake,35.0813,-119.107,USA,Usa,,Earthquake
earthquake,35.0708,-119.065,USA,Usa,,Earthquake
earthquake,35.111,-119.119,USA,Usa,,Earthquake
earthquake,35.1108,-119.092,USA,Usa,,Earthquake
earthquake,31.673,-104.369,USA,Usa,,Earthquake
earthquake,31.667,-104.365,USA,Usa,,Earthquake
earthquake,31.647,-104.386,USA,Usa,,Earthquake
earthquake,34.9408,-116.799,USA,Usa,,Earthquake
earthquake,34.9498,-116.79,USA,Usa,,Earthquake
earthquake,37.4705,-112.848,USA,Usa,,Earthquake
earthquake,31.475,-103.952,USA,Usa,,Earthquake
earthquake,33.2223,-116.045,USA,Usa,,Earthquake
earthquake,31.676,-104.41,USA,Usa,,Earthquake
earthquake,31.6529,-104.373,USA,Usa,,Earthquake
earthquake,31.676,-104.407,USA,Usa,,Earthquake
earthquake,33.8105,-118.468,USA,Usa,,Earthquake
earthquake,33.197,-116.39,USA,Usa,,Earthquake
earthquake,34.014,-117.019,USA,Usa,,Earthquake
earthquake,46.3818,-122.33,USA,Usa,,Earthquake
earthquake,38.2302,-118.798,USA,Usa,,Earthquake
earthquake,38.2323,-118.798,USA,Usa,,Earthquake
earthquake,39.0397,-111.534,USA,Usa,,Earthquake
earthquake,38.2737,-118.765,USA,Usa,,Earthquake
earthquake,47.2889,-113.214,USA,Usa,,Earthquake
earthquake,31.666,-104.192,USA,Usa,,Earthquake
earthquake,31.6677,-104.195,USA,Usa,,Earthquake
earthquake,31.669,-104.195,USA,Usa,,Earthquake
earthquake,31.6757,-104.202,USA,Usa,,Earthquake
earthquake,34.0745,-119.009,USA,Usa,,Earthquake
earthquake,39.3885,-116.636,USA,Usa,,Earthquake
earthquake,39.52,-116.533,USA,Usa,,Earthquake
earthquake,52.0699,-173.813,USA,Usa,,Earthquake
earthquake,51.937,-173.727,USA,Usa,,Earthquake
earthquake,52.2566,-173.869,USA,Usa,,Earthquake
earthquake,60.6032,-146.917,USA,Usa,,Earthquake
earthquake,51.3453,-178.638,USA,Usa,,Earthquake
earthquake,51.2731,-178.633,USA,Usa,,Earthquake
earthquake,59.8159,-153.249,USA,Usa,,Earthquake
earthquake,58.9459,-136.697,USA,Usa,,Earthquake
earthquake,56.4818,-153.762,USA,Usa,,Earthquake
earthquake,51.997,-173.57,USA,Usa,,Earthquake
earthquake,63.2208,-148.573,USA,Usa,,Earthquake
earthquake,61.4837,-149.943,USA,Usa,,Earthquake
earthquake,59.6591,-151.499,USA,Usa,,Earthquake
earthquake,59.7974,-151.337,USA,Usa,,Earthquake
earthquake,54.3454,-162.778,USA,Usa,,Earthquake
earthquake,52.2687,-173.565,USA,Usa,,Earthquake
earthquake,61.0968,-150.826,USA,Usa,,Earthquake
earthquake,61.259,-147.016,USA,Usa,,Earthquake
earthquake,59.0181,-134.506,USA,Usa,,Earthquake
earthquake,60.0304,-143.176,USA,Usa,,Earthquake
earthquake,61.2172,-149.616,USA,Usa,,Earthquake
earthquake,61.5986,-146.305,USA,Usa,,Earthquake
earthquake,58.2943,-151.695,USA,Usa,,Earthquake
earthquake,61.5173,-150.699,USA,Usa,,Earthquake
earthquake,60.9847,-148.283,USA,Usa,,Earthquake
earthquake,59.1053,-139.141,USA,Usa,,Earthquake
earthquake,52.306,-174.645,USA,Usa,,Earthquake
earthquake,52.042,-174.531,USA,Usa,,Earthquake
earthquake,51.8371,-174.491,USA,Usa,,Earthquake
earthquake,60.3148,-152.365,USA,Usa,,Earthquake
earthquake,67.8947,-160.842,USA,Usa,,Earthquake
earthquake,62.9194,-150.38,USA,Usa,,Earthquake
earthquake,54.2124,-162.474,USA,Usa,,Earthquake
earthquake,67.8725,-160.84,USA,Usa,,Earthquake
earthquake,52.1762,-174.341,USA,Usa,,Earthquake
earthquake,51.6083,-178.997,USA,Usa,,Earthquake
earthquake,59.0708,-137.916,USA,Usa,,Earthquake
earthquake,32.3984,-102.044,USA,Usa,,Earthquake
earthquake,32.414,-102.057,USA,Usa,,Earthquake
earthquake,31.647,-104.45,USA,Usa,,Earthquake
earthquake,31.6323,-104.473,USA,Usa,,Earthquake
earthquake,31.641,-104.356,USA,Usa,,Earthquake
earthquake,31.586,-104.55,USA,Usa,,Earthquake
earthquake,31.663,-104.452,USA,Usa,,Earthquake
earthquake,31.6305,-104.466,USA,Usa,,Earthquake
earthquake,31.608,-103.99,USA,Usa,,Earthquake
earthquake,31.6125,-103.986,USA,Usa,,Earthquake
earthquake,31.6465,-104.339,USA,Usa,,Earthquake
earthquake,31.663,-104.37,USA,Usa,,Earthquake
